data_path,label_path
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_124.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_124.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_131.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_131.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_132.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_132.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_133.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_133.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_134.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_134.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_141.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_141.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_142.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_142.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_143.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_143.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_144.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_144.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_211.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_211.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_212.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_212.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_213.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_213.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_214.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_214.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_221.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_221.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_222.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_222.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_223.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_223.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_224.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_224.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_231.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_231.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_232.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_232.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_233.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_233.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_234.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_234.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_241.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_241.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_242.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_242.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_243.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_243.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_244.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_244.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_311.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_311.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_312.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_312.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_313.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_313.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_314.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_314.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_321.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_321.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_322.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_322.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_323.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_323.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_324.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_324.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_331.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_331.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_332.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_332.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_333.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_333.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_334.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_334.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_341.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_341.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_342.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_342.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_343.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_343.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_344.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_344.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_411.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_411.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_412.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_412.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_413.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_413.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_414.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_414.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_421.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_421.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_422.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_422.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_423.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_423.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_424.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_424.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_431.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_431.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_432.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_432.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_433.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_433.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_434.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_434.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_441.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_441.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_442.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_442.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_443.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_443.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v033_6_00_444.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v033_6_00_444.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_111.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_111.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_112.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_112.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_113.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_113.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_114.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_114.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_121.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_121.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_122.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_122.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_123.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_123.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_124.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_124.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_131.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_131.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_132.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_132.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_133.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_133.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_134.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_134.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_141.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_141.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_142.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_142.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_143.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_143.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_144.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_144.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_211.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_211.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_212.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_212.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_213.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_213.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_214.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_214.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_221.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_221.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_222.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_222.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_223.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_223.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_224.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_224.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_231.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_231.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_232.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_232.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_233.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_233.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_234.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_234.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_241.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_241.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_242.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_242.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_243.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_243.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_244.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_244.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_311.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_311.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_312.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_312.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_313.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_313.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_314.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_314.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_321.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_321.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_322.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_322.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_323.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_323.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_324.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_324.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_331.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_331.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_332.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_332.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_333.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_333.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_334.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_334.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_341.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_341.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_342.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_342.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_343.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_343.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_344.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_344.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_411.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_411.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_412.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_412.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_413.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_413.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_414.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_414.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_421.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_421.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_422.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_422.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_423.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_423.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_424.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_424.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_431.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_431.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_432.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_432.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_433.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_433.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_434.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_434.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_441.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_441.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_442.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_442.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_443.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_443.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_1_00_444.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_1_00_444.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_111.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_111.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_112.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_112.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_113.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_113.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_114.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_114.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_121.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_121.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_122.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_122.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_123.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_123.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_124.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_124.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_131.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_131.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_132.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_132.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_133.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_133.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_134.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_134.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_141.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_141.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_142.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_142.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_143.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_143.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_144.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_144.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_211.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_211.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_212.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_212.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_213.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_213.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_214.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_214.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_221.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_221.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_222.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_222.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_223.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_223.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_224.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_224.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_231.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_231.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_232.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_232.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_233.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_233.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_234.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_234.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_241.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_241.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_242.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_242.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_243.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_243.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_244.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_244.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_311.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_311.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_312.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_312.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_313.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_313.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_314.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_314.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_321.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_321.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_322.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_322.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_323.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_323.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_324.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_324.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_331.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_331.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_332.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_332.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_333.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_333.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_334.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_334.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_341.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_341.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_342.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_342.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_343.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_343.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_344.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_344.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_411.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_411.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_412.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_412.mat
D:\PyCharm Project\3D UNET\SubVolumes_reconstruct\v034_2_00_413.mat,D:\PyCharm Project\3D UNET\SubVolumes_exact\v034_2_00_413.mat
